recall,precision
1.0,0.09032585713693463
1.0,0.09032616919616791
1.0,0.09032648125755743
1.0,0.0903267933211032
1.0,0.09032710538680523
1.0,0.09032741745466355
1.0,0.09032772952467817
1.0,0.09032804159684914
1.0,0.09032866574766016
1.0,0.09032897782630026
1.0,0.09032928990709678
1.0,0.09032960199004975
1.0,0.09033022616242511
1.0,0.09033053825184756
1.0,0.09033085034342653
1.0,0.09033178663110288
1.0,0.09033209873130822
1.0,0.0903324108336702
1.0,0.09033272293818885
1.0,0.0903330350448642
1.0,0.09033365926468505
1.0,0.0903339713778306
1.0,0.09033490773020804
1.0,0.09033553197591053
1.0,0.090336468360641
1.0,0.09033678049319839
1.0,0.09033709262791276
1.0,0.09033740476478413
1.0,0.09033771690381254
1.0,0.09033802904499798
1.0,0.0903383411883405
1.0,0.09033865333384011
1.0,0.09033896548149684
1.0,0.09033958978328173
1.0,0.09033990193740994
1.0,0.09034021409369536
1.0,0.09034115057549508
1.0,0.09034177490748131
1.0,0.09034208707671043
1.0,0.09034239924809692
1.0,0.09034333577520076
1.0,0.09034396013739054
1.0,0.09034427232172167
1.0,0.0903448966968565
1.0,0.09034520888766025
1.0,0.09034552108062159
1.0,0.09034676987404323
1.0,0.09034708207779282
1.0,0.09034770649176521
1.0,0.09034801870198804
1.0,0.09034833091436865
1.0,0.09034895534560333
1.0,0.09034989200863931
1.0,0.09035020423396711
1.0,0.09035051646145287
1.0,0.09035082869109658
1.0,0.09035114092289828
1.0,0.090351453156858
1.0,0.09035176539297575
1.0,0.09035207763125155
1.0,0.09035238987168544
1.0,0.09035270211427741
1.0,0.09035301435902753
1.0,0.09035332660593577
1.0,0.0903536388550022
1.0,0.0903539511062268
1.0,0.09035426335960962
1.0,0.09035457561515067
1.0,0.09035488787285
1.0,0.09035520013270758
1.0,0.09035582465889769
1.0,0.09035613692523026
1.0,0.09035707373717825
1.0,0.09035738601214442
1.0,0.09035801056855217
1.0,0.09035832284999377
1.0,0.09035863513359392
1.0,0.0903589474193526
1.0,0.09035925970726987
1.0,0.09035988428958018
1.0,0.09036050888052506
1.0,0.0903608211792355
1.0,0.09036113348010465
1.0,0.09036144578313253
1.0,0.09036175808831916
1.0,0.09036207039566456
1.0,0.09036300733065361
1.0,0.09036394428507241
1.0,0.09036425660752984
1.0,0.09036488125892157
1.0,0.09036581825220169
1.0,0.09036613058761316
1.0,0.09036675526491336
1.0,0.09036706760680216
1.0,0.0903673799508501
1.0,0.09036800464542354
1.0,0.09036831699594906
1.0,0.09036925406048121
1.0,0.0903698787809658
1.0,0.09037050351008782
1.0,0.09037144061996641
1.0,0.09037175299424482
1.0,0.09037206537068274
1.0,0.09037237774928017
1.0,0.09037269013003713
1.0,0.09037331489802973
1.0,0.09037393967466073
1.0,0.09037425206621569
1.0,0.09037487685580463
1.0,0.09037518925383865
1.0,0.09037550165403242
1.0,0.09037612646089924
1.0,0.09037643886757234
1.0,0.09037675127640525
1.0,0.09037706368739802
1.0,0.0903776885158632
1.0,0.09037862577476036
1.0,0.09037925062482499
1.0,0.09037956305309734
1.0,0.09037987548352974
1.0,0.09038050035087476
1.0,0.09038081278778744
1.0,0.09038112522686026
1.0,0.09038143766809323
1.0,0.09038206255703975
1.0,0.09038237500475332
1.0,0.09038268745462716
1.0,0.09038331236085567
1.0,0.09038456219923668
1.0,0.09038518713138953
1.0,0.09038549960070663
1.0,0.0903858120721842
1.0,0.09038612454582226
1.0,0.09038737446197992
1.0,0.0903876869464208
1.0,0.0903892494010351
1.0,0.0903895618984401
1.0,0.09038987439800586
1.0,0.09039018689973241
1.0,0.09039049940361978
1.0,0.09039081190966797
1.0,0.09039112441787701
1.0,0.09039143692824693
1.0,0.09039237447232219
1.0,0.09039268699133586
1.0,0.09039299951251051
1.0,0.0903939370890006
1.0,0.09039424961881944
1.0,0.09039456215079936
1.0,0.09039487468494041
1.0,0.09039549975970598
1.0,0.09039581230033053
1.0,0.09039674993517158
1.0,0.09039737503587197
1.0,0.09039800014521768
1.0,0.09039831270313256
1.0,0.09039862526320885
1.0,0.09039925038984568
1.0,0.09039987552512836
1.0,0.09040050066905707
1.0,0.09040081324426372
1.0,0.09040112582163196
1.0,0.09040206356670631
1.0,0.09040300133123563
1.0,0.09040331392373549
1.0,0.09040362651839712
1.0,0.0904045643153527
1.0,0.09040487691866154
1.0,0.09040518952413226
1.0,0.09040550213176485
1.0,0.09040581474155936
1.0,0.09040612735351579
1.0,0.09040643996763419
1.0,0.09040675258391455
1.0,0.0904073778229613
1.0,0.09040769044572772
1.0,0.09040800307065622
1.0,0.0904083156977468
1.0,0.09040894095841431
1.0,0.09040956622773044
1.0,0.0904098788656318
1.0,0.09041019150569538
1.0,0.09041050414792119
1.0,0.09041112943885966
1.0,0.09041175473844738
1.0,0.09041238004668453
1.0,0.0904126927040467
1.0,0.09041363068910784
1.0,0.09041394335511982
1.0,0.09041425602329434
1.0,0.09041488136613099
1.0,0.09041519404079318
1.0,0.09041581939660538
1.0,0.09041613207775545
1.0,0.0904164447610682
1.0,0.09041675744654362
1.0,0.09041707013418177
1.0,0.0904176955159463
1.0,0.09041800821007273
1.0,0.09041832090636197
1.0,0.09041863360481403
1.0,0.09041894630542895
1.0,0.09041925900820673
1.0,0.0904195717131474
1.0,0.090419884420251
1.0,0.09042019712951756
1.0,0.09042050984094706
1.0,0.09042082255453954
1.0,0.09042144798821357
1.0,0.09042176070829515
1.0,0.0904220734305398
1.0,0.09042238615494755
1.0,0.09042269888151842
1.0,0.09042301161025244
1.0,0.09042332434114962
1.0,0.09042394980943355
1.0,0.09042426254682037
1.0,0.09042457528637043
1.0,0.09042488802808377
1.0,0.09042520077196041
1.0,0.09042551351800036
1.0,0.09042582626620367
1.0,0.09042613901657034
1.0,0.0904264517691004
1.0,0.09042707728065079
1.0,0.09042801556420234
1.0,0.0904283283297132
1.0,0.09042864109738762
1.0,0.0904289538672256
1.0,0.09042957941339236
1.0,0.09042989218972118
1.0,0.0904308305316897
1.0,0.09043114331667329
1.0,0.09043145610382064
1.0,0.09043176889313174
1.0,0.09043208168460666
1.0,0.09043239447824537
1.0,0.09043270727404794
1.0,0.09043302007201436
1.0,0.09043333287214467
1.0,0.09043364567443887
1.0,0.09043395847889701
1.0,0.0904342712855191
1.0,0.09043458409430516
1.0,0.09043489690525522
1.0,0.0904352097183693
1.0,0.0904358353510896
1.0,0.09043614817069585
1.0,0.09043646099246622
1.0,0.09043708664249937
1.0,0.09043739947076221
1.0,0.09043802513378048
1.0,0.09043833796853597
1.0,0.09043865080545573
1.0,0.09043896364453977
1.0,0.09043927648578812
1.0,0.09043958932920079
1.0,0.09043990217477783
1.0,0.09044021502251925
1.0,0.09044052787242507
1.0,0.0904408407244953
1.0,0.09044115357872999
1.0,0.09044146643512914
1.0,0.09044177929369276
1.0,0.09044209215442092
1.0,0.09044240501731361
1.0,0.09044271788237085
1.0,0.09044303074959267
1.0,0.09044334361897909
1.0,0.09044365649053014
1.0,0.09044396936424583
1.0,0.0904442822401262
1.0,0.09044459511817125
1.0,0.09044490799838102
1.0,0.09044522088075553
1.0,0.0904455337652948
1.0,0.09044584665199884
1.0,0.09044615954086768
1.0,0.09044647243190136
1.0,0.0904467853250999
1.0,0.09044709822046329
1.0,0.09044772401768479
1.0,0.09044803691954294
1.0,0.09044866272975413
1.0,0.09044897563810723
1.0,0.09044928854862536
1.0,0.09044960146130854
1.0,0.09044991437615679
1.0,0.0904505402123486
1.0,0.09045085313369221
1.0,0.09045116605720098
1.0,0.09045147898287494
1.0,0.0904517919107141
1.0,0.0904521048407185
1.0,0.09045241777288815
1.0,0.09045273070722307
1.0,0.0904530436437233
1.0,0.09045335658238884
1.0,0.09045366952321973
1.0,0.09045398246621598
1.0,0.09045429541137763
1.0,0.09045460835870468
1.0,0.09045492130819717
1.0,0.0904552342598551
1.0,0.09045554721367853
1.0,0.09045586016966745
1.0,0.09045617312782189
1.0,0.09045648608814189
1.0,0.09045679905062744
1.0,0.09045711201527859
1.0,0.09045773795107774
1.0,0.0904580509222258
1.0,0.09045836389553953
1.0,0.09045867687101897
1.0,0.09045930282847504
1.0,0.0904599287945942
1.0,0.09046055476937662
1.0,0.0904608677600166
1.0,0.09046118075282247
1.0,0.09046149374779426
1.0,0.09046180674493196
1.0,0.09046211974423561
1.0,0.09046243274570524
1.0,0.09046274574934086
1.0,0.0904630587551425
1.0,0.09046337176311019
1.0,0.09046368477324393
1.0,0.09046399778554376
1.0,0.09046431080000969
1.0,0.09046462381664175
1.0,0.09046493683543998
1.0,0.09046524985640436
1.0,0.09046556287953496
1.0,0.09046587590483177
1.0,0.09046618893229481
1.0,0.09046650196192414
1.0,0.09046712802768166
1.0,0.09046744106380991
1.0,0.09046775410210452
1.0,0.0904680671425655
1.0,0.09046869322998667
1.0,0.09046931932607365
1.0,0.09046963237736685
1.0,0.09046994543082656
1.0,0.09047025848645282
1.0,0.09047057154424563
1.0,0.09047088460420502
1.0,0.09047119766633101
1.0,0.09047151073062362
1.0,0.09047182379708289
1.0,0.09047213686570883
1.0,0.09047276300946079
1.0,0.09047307608458688
1.0,0.09047338916187972
1.0,0.09047370224133934
1.0,0.09047401532296576
1.0,0.09047432840675902
1.0,0.09047464149271912
1.0,0.09047495458084609
1.0,0.09047526767113996
1.0,0.09047558076360075
1.0,0.09047589385822848
1.0,0.09047620695502318
1.0,0.09047652005398485
1.0,0.09047714625840923
1.0,0.090477459363872
1.0,0.09047777247150184
1.0,0.09047808558129877
1.0,0.09047839869326282
1.0,0.09047871180739403
1.0,0.09047902492369239
1.0,0.09047933804215794
1.0,0.09047965116279069
1.0,0.09047996428559069
1.0,0.09048059053769246
1.0,0.09048090366699428
1.0,0.09048121679846342
1.0,0.09048152993209992
1.0,0.09048184306790377
1.0,0.09048215620587502
1.0,0.09048246934601369
1.0,0.09048278248831979
1.0,0.09048309563279333
1.0,0.09048340877943437
1.0,0.0904837219282429
1.0,0.09048466138767373
1.0,0.0904849745451525
1.0,0.09048528770479888
1.0,0.0904856008666129
1.0,0.09048591403059458
1.0,0.09048622719674394
1.0,0.09048654036506101
1.0,0.09048685353554581
1.0,0.09048747988301867
1.0,0.09048779306000679
1.0,0.09048810623916272
1.0,0.09048841942048648
1.0,0.0904887326039781
1.0,0.09048904578963762
1.0,0.09048935897746505
1.0,0.0904896721674604
1.0,0.09048998535962371
1.0,0.09049029855395499
1.0,0.09049061175045427
1.0,0.09049092494912157
1.0,0.09049123814995691
1.0,0.09049155135296032
1.0,0.09049186455813181
1.0,0.09049217776547142
1.0,0.09049249097497915
1.0,0.09049280418665503
1.0,0.0904931174004991
1.0,0.09049343061651137
1.0,0.09049374383469186
1.0,0.0904940570550406
1.0,0.0904943702775576
1.0,0.09049468350224289
1.0,0.0904949967290965
1.0,0.09049530995811844
1.0,0.09049562318930875
1.0,0.09049593642266743
1.0,0.0904962496581945
1.0,0.09049656289589002
1.0,0.09049687613575397
1.0,0.09049718937778639
1.0,0.09049750262198732
1.0,0.09049781586835674
1.0,0.09049812911689471
1.0,0.09049844236760124
1.0,0.09049875562047636
1.0,0.09049906887552008
1.0,0.09049938213273243
1.0,0.09049969539211343
1.0,0.09050000865366309
1.0,0.09050032191738146
1.0,0.09050063518326855
1.0,0.09050094845132436
1.0,0.09050126172154896
1.0,0.09050157499394233
1.0,0.09050188826850451
1.0,0.09050220154523553
1.0,0.09050251482413539
1.0,0.09050282810520413
1.0,0.09050314138844177
1.0,0.09050345467384832
1.0,0.09050376796142383
1.0,0.0905040812511683
1.0,0.09050439454308175
1.0,0.09050470783716422
1.0,0.09050502113341571
1.0,0.09050533443183628
1.0,0.0905056477324259
1.0,0.09050596103518464
1.0,0.0905062743401125
1.0,0.09050658764720951
1.0,0.09050690095647568
1.0,0.09050721426791104
1.0,0.09050752758151562
1.0,0.09050784089728944
1.0,0.0905081542152325
1.0,0.09050846753534486
1.0,0.09050878085762652
1.0,0.0905090941820775
1.0,0.09050940750869783
1.0,0.09050972083748754
1.0,0.09051003416844663
1.0,0.09051034750157515
1.0,0.09051066083687309
1.0,0.09051097417434051
1.0,0.09051128751397741
1.0,0.09051160085578382
1.0,0.09051191419975975
1.0,0.09051222754590522
1.0,0.09051254089422028
1.0,0.09051285424470494
1.0,0.09051316759735921
1.0,0.09051348095218313
1.0,0.0905137943091767
1.0,0.09051410766833996
1.0,0.09051442102967294
1.0,0.09051473439317564
1.0,0.09051504775884811
1.0,0.09051536112669034
1.0,0.09051567449670238
1.0,0.09051598786888425
1.0,0.09051630124323594
1.0,0.09051661461975752
1.0,0.09051692799844897
1.0,0.09051724137931035
1.0,0.09051755476234165
1.0,0.09051786814754291
1.0,0.09051818153491416
1.0,0.0905184949244554
1.0,0.09051880831616667
1.0,0.09051912171004799
1.0,0.09051943510609937
1.0,0.09051974850432085
1.0,0.09052006190471244
1.0,0.09052037530727418
1.0,0.09052068871200607
1.0,0.09052100211890814
1.0,0.09052131552798041
1.0,0.09052162893922293
1.0,0.09052194235263568
1.0,0.0905222557682187
1.0,0.09052256918597203
1.0,0.09052288260589567
1.0,0.09052319602798965
1.0,0.090523509452254
1.0,0.09052382287868872
1.0,0.09052413630729386
1.0,0.09052444973806943
1.0,0.09052476317101546
1.0,0.09052507660613195
1.0,0.09052570348287646
1.0,0.09052601692450452
1.0,0.09052633036830314
1.0,0.09052664381427236
1.0,0.09052695726241218
1.0,0.09052727071272264
1.0,0.09052758416520375
1.0,0.09052789761985554
1.0,0.09052821107667804
1.0,0.09052852453567126
1.0,0.09052883799683521
1.0,0.09052915146016995
1.0,0.0905297783933518
1.0,0.09053009186319898
1.0,0.090530405335217
1.0,0.09053071880940591
1.0,0.09053103228576573
1.0,0.09053134576429647
1.0,0.09053197272787082
1.0,0.09053228621291448
1.0,0.09053259970012915
1.0,0.09053291318951487
1.0,0.09053322668107165
1.0,0.0905335401747995
1.0,0.09053385367069847
1.0,0.09053416716876857
1.0,0.09053448066900982
1.0,0.09053479417142224
1.0,0.09053510767600587
1.0,0.0905354211827607
1.0,0.09053573469168678
1.0,0.09053604820278413
1.0,0.09053636171605275
1.0,0.0905366752314927
1.0,0.09053698874910399
1.0,0.09053730226888661
1.0,0.09053761579084062
1.0,0.09053792931496603
1.0,0.09053824284126286
1.0,0.09053855636973114
1.0,0.09053886990037088
1.0,0.09053918343318211
1.0,0.09053949696816486
1.0,0.09053981050531915
1.0,0.090540124044645
1.0,0.09054043758614241
1.0,0.09054075112981144
1.0,0.0905410646756521
1.0,0.09054137822366438
1.0,0.09054169177384835
1.0,0.09054200532620402
1.0,0.0905423188807314
1.0,0.09054263243743052
1.0,0.0905429459963014
1.0,0.09054325955734406
1.0,0.09054357312055854
1.0,0.09054388668594483
1.0,0.09054420025350299
1.0,0.090544513823233
1.0,0.09054482739513492
1.0,0.09054514096920876
1.0,0.09054545454545454
1.0,0.09054576812387229
1.0,0.09054608170446202
1.0,0.09054639528722376
1.0,0.09054670887215753
1.0,0.09054702245926337
1.0,0.09054733604854127
1.0,0.09054764963999128
1.0,0.0905479632336134
1.0,0.09054827682940766
1.0,0.0905485904273741
1.0,0.09054890402751274
1.0,0.09054921762982358
1.0,0.09054953123430665
1.0,0.09054984484096198
1.0,0.0905501584497896
1.0,0.09055047206078952
1.0,0.09055078567396176
1.0,0.09055109928930635
1.0,0.09055141290682331
1.0,0.09055172652651265
1.0,0.09055204014837442
1.0,0.09055235377240864
1.0,0.0905526673986153
1.0,0.09055298102699445
1.0,0.09055329465754611
1.0,0.09055360829027029
1.0,0.09055392192516702
1.0,0.09055423556223634
1.0,0.09055454920147825
1.0,0.09055486284289277
1.0,0.09055517648647993
1.0,0.09055549013223976
1.0,0.09055580378017228
1.0,0.0905561174302775
1.0,0.09055643108255546
1.0,0.09055674473700617
1.0,0.09055705839362967
1.0,0.09055737205242595
1.0,0.09055768571339505
1.0,0.09055799937653701
1.0,0.09055831304185183
1.0,0.09055862670933953
1.0,0.09055894037900017
1.0,0.09055925405083372
1.0,0.09055956772484024
1.0,0.09055988140101973
1.0,0.09056019507937223
1.0,0.09056050875989775
1.0,0.09056082244259632
1.0,0.09056113612746795
1.0,0.0905614498145127
1.0,0.09056176350373055
1.0,0.09056207719512153
1.0,0.09056239088868567
1.0,0.090562704584423
1.0,0.09056301828233354
1.0,0.09056333198241731
1.0,0.09056364568467433
1.0,0.09056395938910461
1.0,0.0905642730957082
1.0,0.0905645868044851
1.0,0.09056490051543535
1.0,0.09056521422855895
1.0,0.09056552794385596
1.0,0.09056584166132636
1.0,0.0905661553809702
1.0,0.09056646910278748
1.0,0.09056678282677826
1.0,0.09056709655294252
1.0,0.0905674102812803
1.0,0.09056772401179164
1.0,0.09056803774447654
1.0,0.09056835147933504
1.0,0.09056866521636714
1.0,0.09056897895557288
1.0,0.09056929269695227
1.0,0.09056960644050535
1.0,0.09056992018623213
1.0,0.09057023393413263
1.0,0.09057054768420687
1.0,0.0905708614364549
1.0,0.09057117519087672
1.0,0.09057148894747234
1.0,0.09057180270624182
1.0,0.09057211646718515
1.0,0.09057243023030236
1.0,0.09057274399559348
1.0,0.09057305776305853
1.0,0.09057337153269752
1.0,0.0905736853045105
1.0,0.09057399907849746
1.0,0.09057431285465846
1.0,0.09057462663299348
1.0,0.09057494041350257
1.0,0.09057525419618576
1.0,0.09057556798104305
1.0,0.09057588176807448
1.0,0.09057619555728004
1.0,0.0905765093486598
1.0,0.09057682314221376
1.0,0.09057713693794193
1.0,0.09057776453592103
1.0,0.09057807833817201
1.0,0.0905783921425973
1.0,0.09057870594919694
1.0,0.09057901975797092
1.0,0.09057933356891928
1.0,0.09057964738204205
1.0,0.09057996119733924
1.0,0.09058027501481089
1.0,0.09058058883445701
1.0,0.0905809026562776
1.0,0.09058121648027273
1.0,0.09058153030644239
1.0,0.09058184413478662
1.0,0.09058215796530543
1.0,0.09058278563286688
1.0,0.09058309946990957
1.0,0.09058404099408579
1.0,0.09058435483982732
1.0,0.0905846686877436
1.0,0.09058655182091269
1.0,0.09058812115836376
1.0,0.09059251559251559
1.0,0.09059785226433989
1.0,0.09060318956495221
1.0,0.09061009759343462
1.0,0.09061794890457821
1.0,0.09062391681109186
1.0,0.09062674398854731
1.0,0.0906301996672213
1.0,0.09063711181523827
1.0,0.09064653917095428
1.0,0.09065251084397505
1.0,0.09065974076411476
1.0,0.09066477095398273
1.0,0.09067043058484076
1.0,0.09067546196104545
1.0,0.09068363913842739
1.0,0.090689301125248
1.0,0.09069339077768412
1.0,0.09069842470244187
1.0,0.0907040885357942
1.0,0.09071069723548351
1.0,0.09071132668567979
1.0,0.09071636260175013
1.0,0.090720454695291
1.0,0.09072643611151596
1.0,0.09073021425448186
1.0,0.0907352522679475
1.0,0.09074029084093985
1.0,0.0907440701379296
1.0,0.09074784974974488
1.0,0.09074816473160827
1.0,0.09075099966677774
1.0,0.09075477985587536
1.0,0.09075603998889198
1.0,0.09075793025403195
1.0,0.09075982059791438
1.0,0.09076171102054419
1.0,0.0907636015219263
1.0,0.09076549210206561
1.0,0.09076706764568036
1.0,0.09076738276096707
1.0,0.09076832811995514
1.0,0.09076864324399389
1.0,0.0907689583702207
1.0,0.0907692734986356
1.0,0.0907695886292386
1.0,0.09076990376202974
1.0,0.09077021889700905
1.0,0.09077053403417652
1.0,0.0907708491735322
1.0,0.0907711643150761
1.0,0.09077179460472867
1.0,0.0907721097528374
1.0,0.09077242490313442
1.0,0.09077274005561979
1.0,0.09077305521029351
1.0,0.09077337036715563
1.0,0.09077368552620615
1.0,0.0907740006874451
1.0,0.0907743158508725
1.0,0.09077463101648837
1.0,0.09077494618429276
1.0,0.0907755765264671
1.0,0.09077589170083711
1.0,0.0907762068773957
1.0,0.09077652205614291
1.0,0.09077683723707876
1.0,0.09077715242020326
1.0,0.09077841317458829
1.0,0.09077872836865643
1.0,0.09077904356491336
1.0,0.0907793587633591
1.0,0.09077967396399368
1.0,0.09077998916681712
1.0,0.09078030437182946
1.0,0.09078188042972521
1.0,0.09078219564787134
1.0,0.09078282609073074
1.0,0.09078345654234651
1.0,0.09078440223618876
1.0,0.09078471747184788
1.0,0.09078534794973384
1.0,0.09078566319196071
1.0,0.0907859784363769
1.0,0.09078692418276142
1.0,0.09078723943593502
1.0,0.09078755469129801
1.0,0.09078818520859232
1.0,0.09078881573464455
1.0,0.09078944626945488
1.0,0.09078976154014438
1.0,0.0907903920880922
1.0,0.09079070736535055
1.0,0.09079165321026368
1.0,0.09079196849628081
1.0,0.09079322966224711
1.0,0.09079386025836922
1.0,0.0907941755597151
1.0,0.09079449086325089
1.0,0.09079480616897662
1.0,0.09079543678699797
1.0,0.09079575209929364
1.0,0.09079606741377934
1.0,0.09079669804932089
1.0,0.09079701337037681
1.0,0.09079732869362282
1.0,0.090797644019059
1.0,0.09079795934668533
1.0,0.09079953601767023
1.0,0.09079985135843802
1.0,0.09080111274341263
1.0,0.09080174344904232
1.0,0.09080332025145
1.0,0.09080426635918132
1.0,0.09080458173280635
1.0,0.09080552786682551
1.0,0.09080584324921333
1.0,0.09080647402056127
1.0,0.09080678940952143
1.0,0.09080742019401425
1.0,0.09080805098727054
1.0,0.09080836638718506
1.0,0.09080868178929051
1.0,0.09080899719358693
1.0,0.09080931260007433
1.0,0.09080962800875274
1.0,0.09081057424793423
1.0,0.0908108896653769
1.0,0.09081152050683561
1.0,0.09081183593085171
1.0,0.090812151357059
1.0,0.0908124667854575
1.0,0.090814043960319
1.0,0.09081467484560289
1.0,0.09081562118996425
1.0,0.09081625209716244
1.0,0.09081688301312668
1.0,0.09081719847439612
1.0,0.09081751393785713
1.0,0.09081814487135399
1.0,0.09081846034138988
1.0,0.09081909128803668
1.0,0.09082003772444482
1.0,0.09082193065643987
1.0,0.09082287715202801
1.0,0.09082319265494135
1.0,0.09082477020238865
1.0,0.09082508571845439
1.0,0.09082571675716236
1.0,0.09082603227980462
1.0,0.09082634780463911
1.0,0.09082666333166584
1.0,0.0908272943922961
1.0,0.09082792546169559
1.0,0.09082824099968387
1.0,0.09082855653986452
1.0,0.09082918762680303
1.0,0.09082950317356095
1.0,0.09082981872251135
1.0,0.09083076538251755
1.0,0.09083108094023805
1.0,0.0908317120622568
1.0,0.09083202762655512
1.0,0.09083234319304609
1.0,0.09083265876172973
1.0,0.09083297433260606
1.0,0.09083328990567513
1.0,0.09083455221987903
1.0,0.09083486780391203
1.0,0.0908351833901379
1.0,0.09083549897855664
1.0,0.09083581456916828
1.0,0.09083613016197285
1.0,0.09083644575697038
1.0,0.09083676135416087
1.0,0.09083707695354437
1.0,0.09083770815889042
1.0,0.09083802376485303
1.0,0.09083833937300873
1.0,0.09083865498335754
1.0,0.09083928621063457
1.0,0.09083960182756284
1.0,0.09083991744668432
1.0,0.09084023306799902
1.0,0.09084086431720817
1.0,0.09084117994510267
1.0,0.09084149557519049
1.0,0.09084181120747165
1.0,0.09084244247861406
1.0,0.09084275811747537
1.0,0.09084307375853011
1.0,0.0908433894017783
1.0,0.09084370504721996
1.0,0.09084433634468381
1.0,0.09084465199670604
1.0,0.09084496765092183
1.0,0.09084528330733121
1.0,0.09084559896593421
1.0,0.09084591462673083
1.0,0.09084654595490509
1.0,0.09084686162228275
1.0,0.09084749296361931
1.0,0.09084812431373095
1.0,0.09084843999207748
1.0,0.09084875567261785
1.0,0.09084938704028021
1.0,0.09084970272740224
1.0,0.09085064980193203
1.0,0.09085096549782994
1.0,0.09085128119592185
1.0,0.09085159689620782
1.0,0.09085254401023025
1.0,0.09085317543054919
1.0,0.09085349114399992
1.0,0.09085380685964485
1.0,0.09085443829751745
1.0,0.09085506974416714
1.0,0.09085538547078345
1.0,0.09085570119959412
1.0,0.09085601693059914
1.0,0.09085664839919239
1.0,0.09085759561854058
1.0,0.09085791136271229
1.0,0.09085854285763931
1.0,0.09085885860839467
1.0,0.09085917436134462
1.0,0.0908594901164892
1.0,0.0908601216333623
1.0,0.09086106892513214
1.0,0.09086138469344492
1.0,0.09086201623665481
1.0,0.09086233201155197
1.0,0.09086264778864399
1.0,0.09086296356793089
1.0,0.09086327934941267
1.0,0.09086359513308936
1.0,0.090863910918961
1.0,0.0908642267070276
1.0,0.0908651740843974
1.0,0.09086612148152268
1.0,0.09086643728495465
1.0,0.09086675309058176
1.0,0.09086738470842153
1.0,0.09086770052063421
1.0,0.09086801633504214
1.0,0.09086927961462667
1.0,0.09087117459986445
1.0,0.09087275381460498
1.0,0.09087338551587026
1.0,0.09087370136979636
1.0,0.09087401722591812
1.0,0.09087433308423559
1.0,0.09087464894474877
1.0,0.09087496480745769
1.0,0.09087528067236238
1.0,0.09087622828025123
1.0,0.0908765441539392
1.0,0.09087686002982304
1.0,0.09087749178817846
1.0,0.09087780767065007
1.0,0.09087812355531764
1.0,0.09087843944218123
1.0,0.0908787553312408
1.0,0.09087938711594812
1.0,0.0908797030115959
1.0,0.09088001890943977
1.0,0.09088065071171594
1.0,0.09088096661614828
1.0,0.0908812825227768
1.0,0.09088223025583982
1.0,0.09088254617125338
1.0,0.09088286208886324
1.0,0.0908841257812663
1.0,0.09088444170985807
1.0,0.0908847576406463
1.0,0.09088507357363099
1.0,0.09088538950881218
1.0,0.09088570544618989
1.0,0.09088633732753497
1.0,0.09088696921766638
1.0,0.09088791706933833
1.0,0.09088886494078058
1.0,0.09088918090232151
1.0,0.09088949686605922
1.0,0.09088981283199377
1.0,0.09089076074297851
1.0,0.09089107671770055
1.0,0.09089139269461952
1.0,0.09089170867373544
1.0,0.09089202465504834
1.0,0.09089234063855824
1.0,0.09089265662426516
1.0,0.09089360459456829
1.0,0.09089455258464545
1.0,0.09089486858573216
1.0,0.09089518458901609
1.0,0.09089644862412433
1.0,0.09089676463839462
1.0,0.09089708065486227
1.0,0.09089739667352728
1.0,0.09089834474270675
1.0,0.09089897679981365
1.0,0.09089929283166334
1.0,0.09089960886571057
1.0,0.09089992490195534
1.0,0.09090024094039767
1.0,0.0909005569810376
1.0,0.09090087302387517
1.0,0.09090182116557378
1.0,0.09090245327102804
1.0,0.09090308538527332
1.0,0.0909037175083098
1.0,0.0909040335731248
1.0,0.09090434964013769
1.0,0.09090498178075714
1.0,0.09090593000817093
1.0,0.09090624608837151
1.0,0.0909068782553668
1.0,0.09090751043115439
1.0,0.09090845871132175
1.0,0.09090877480910722
1.0,0.09090909090909091
1.0,0.09090940701127284
1.0,0.09090972311565303
1.0,0.09091035533100827
1.0,0.09091098755515684
1.0,0.09091130367052867
1.0,0.0909116197880989
1.0,0.09091193590786756
1.0,0.09091225202983466
1.0,0.09091288428036427
1.0,0.09091478108471818
1.0,0.0909150972264723
1.0,0.0909157295165766
1.0,0.09091604566492682
1.0,0.09091636181547577
1.0,0.0909166779682235
1.0,0.09091731028031533
1.0,0.0909179426012025
1.0,0.0909182587649444
1.0,0.09091857493088519
1.0,0.09091889109902491
1.0,0.09091920726936359
1.0,0.09092015579357351
1.0,0.09092078815404196
1.0,0.09092110433757482
1.0,0.09092173671123785
1.0,0.0909220529013681
1.0,0.09092236909369751
1.0,0.09092300148495397
1.0,0.09092331768388107
1.0,0.09092363388500742
1.0,0.09092395008833308
1.0,0.09092426629385805
1.0,0.09092458250158235
1.0,0.09092489871150602
1.0,0.09092521492362908
1.0,0.09092553113795154
1.0,0.09092584735447343
1.0,0.09092616357319477
1.0,0.0909264797941156
1.0,0.09092679601723593
1.0,0.09092711224255577
1.0,0.09092837716583083
1.0,0.09092869340214862
1.0,0.09092900964066608
1.0,0.09092964212430008
1.0,0.09092995836941666
1.0,0.09093027461673298
1.0,0.09093059086624908
1.0,0.09093090711796499
1.0,0.09093185588631171
1.0,0.09093217214682703
1.0,0.09093248840954225
1.0,0.09093280467445743
1.0,0.09093343721088766
1.0,0.09093375348240278
1.0,0.09093406975611792
